image_id,folder,true_crop,expected_family,is_ood,vision_status,predicted_crop,crop_confidence,predicted_disease,disease_confidence,requires_second_image,has_clarification_prompt,prescription_emitted,prescription_crop,prescription_disease,prescription_chemical,outcome
Potato__Healthy_Leaf/0004.jpg,Potato__Healthy_Leaf,Potato,Potato,False,healthy,Potato,1.0,Potato__Healthy_Leaf,0.9998,False,False,False,,,,SAFE_AUTOMATION
Potato__Healthy_Leaf/0005.jpg,Potato__Healthy_Leaf,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Healthy_Leaf/0006.jpg,Potato__Healthy_Leaf,Potato,Potato,False,healthy,Potato,1.0,Potato__Healthy_Leaf,0.9987,False,False,False,,,,SAFE_AUTOMATION
Potato__Healthy_Leaf/0007.jpg,Potato__Healthy_Leaf,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Healthy_Leaf/0008.jpg,Potato__Healthy_Leaf,Potato,Potato,False,healthy,Potato,1.0,Potato__Healthy_Leaf,0.9999,False,False,False,,,,SAFE_AUTOMATION
Potato__Healthy_Leaf/0009.jpg,Potato__Healthy_Leaf,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Healthy_Leaf/0010.jpg,Potato__Healthy_Leaf,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Late_Blight/0001.jpg,Potato__Late_Blight,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Late_Blight/0002.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,1.0,Potato__Late_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0003.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,1.0,Potato__Late_Blight,0.8622,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0004.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,1.0,Potato__Late_Blight,0.9999,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0005.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,1.0,Potato__Late_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0006.jpg,Potato__Late_Blight,Potato,Potato,False,not_recognized,Potato,1.0,Potato__Late_Blight,0.6317,False,False,False,,,,SAFE_ABSTAIN
Potato__Late_Blight/0007.jpg,Potato__Late_Blight,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Potato__Late_Blight/0008.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,0.9976,Potato__Late_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0009.jpg,Potato__Late_Blight,Potato,Potato,False,diagnosed,Potato,1.0,Potato__Late_Blight,0.9569,False,False,False,,,,SAFE_AUTOMATION
Potato__Late_Blight/0010.jpg,Potato__Late_Blight,Potato,Potato,False,uncertain,Potato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Rice__Bacterial_Leaf_Blight/0001.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0002.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,0.9935,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0003.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0004.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0005.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,0.9061,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0006.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0007.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0008.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.8965,False,False,False,,,,UNSAFE_AUTO_ADVISORY
Rice__Bacterial_Leaf_Blight/0009.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Bacterial_Leaf_Blight/0010.jpg,Rice__Bacterial_Leaf_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Bacterial_Leaf_Blight,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0001.jpg,Rice__Brown_Spot,Rice,Rice,False,not_recognized,Rice,1.0,Rice__Bacterial_Leaf_Blight,0.5913,False,False,False,,,,SAFE_ABSTAIN
Rice__Brown_Spot/0002.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0003.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.9895,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0004.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.9612,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0005.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.9664,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0006.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0007.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.8808,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0008.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.9994,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0009.jpg,Rice__Brown_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Brown_Spot,0.9505,False,False,False,,,,SAFE_AUTOMATION
Rice__Brown_Spot/0010.jpg,Rice__Brown_Spot,Rice,Rice,False,not_recognized,Rice,1.0,Rice__Brown_Spot,0.8263,False,False,False,,,,SAFE_ABSTAIN
Rice__Healthy_Leaf/0001.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,0.9984,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0002.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0003.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,0.9983,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0004.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0005.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0006.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0007.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0008.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0009.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,0.9842,False,False,False,,,,SAFE_AUTOMATION
Rice__Healthy_Leaf/0010.jpg,Rice__Healthy_Leaf,Rice,Rice,False,healthy,Rice,1.0,Rice__Healthy_Leaf,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0001.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9743,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0002.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0003.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9996,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0004.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0005.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9998,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0006.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9709,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0007.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0008.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0009.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9998,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Blast/0010.jpg,Rice__Leaf_Blast,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Blast,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0001.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9993,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0002.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9673,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0003.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0004.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0005.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0006.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0007.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0008.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9998,False,False,False,,,,SAFE_AUTOMATION
Rice__Leaf_Scald/0009.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,0.9318,False,False,False,,,,UNSAFE_AUTO_ADVISORY
Rice__Leaf_Scald/0010.jpg,Rice__Leaf_Scald,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Leaf_Scald,0.9972,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0001.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,not_recognized,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,0.6598,False,False,False,,,,SAFE_ABSTAIN
Rice__Narrow_Brown_Leaf_Spot/0002.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0003.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,not_recognized,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,0.8436,False,False,False,,,,SAFE_ABSTAIN
Rice__Narrow_Brown_Leaf_Spot/0004.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0005.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0006.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0007.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0008.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0009.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Narrow_Brown_Leaf_Spot/0010.jpg,Rice__Narrow_Brown_Leaf_Spot,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Narrow_Brown_Leaf_Spot,0.9998,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0001.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0002.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,0.9996,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0003.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0004.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,0.933,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0005.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,0.9678,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0006.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,0.9997,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0007.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0008.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,0.9999,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0009.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Rice_Hispa/0010.jpg,Rice__Rice_Hispa,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Rice_Hispa,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0001.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0002.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.9938,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0003.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.9988,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0004.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.9988,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0005.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0006.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.9996,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0007.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0008.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,1.0,False,False,False,,,,SAFE_AUTOMATION
Rice__Sheath_Blight/0009.jpg,Rice__Sheath_Blight,Rice,Rice,False,requires_second_image,Rice,1.0,Rice__Sheath_Blight,0.5042,True,True,False,,,,SAFE_SECOND_IMAGE
Rice__Sheath_Blight/0010.jpg,Rice__Sheath_Blight,Rice,Rice,False,diagnosed,Rice,1.0,Rice__Sheath_Blight,0.9999,False,False,False,,,,SAFE_AUTOMATION
Tomato__Bacterial_Spot/0001.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Bacterial_Spot/0002.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Bacterial_Spot/0003.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,0.998,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Bacterial_Spot/0004.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Bacterial_Spot/0005.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,0.9984,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Bacterial_Spot/0006.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,no_disease_model,Tomato,0.9991,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Bacterial_Spot/0007.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,0.9996,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Bacterial_Spot/0008.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Bacterial_Spot/0009.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,0.7562,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Bacterial_Spot/0010.jpg,Tomato__Bacterial_Spot,Tomato,Solanacea,False,uncertain,Tomato,0.9825,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0001.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0002.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Early_Blight/0003.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0004.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,0.9845,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Early_Blight/0005.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Tomato,0.9998,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0006.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,0.9999,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Early_Blight/0007.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0008.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Early_Blight/0009.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Early_Blight/0010.jpg,Tomato__Early_Blight,Tomato,Solanacea,False,uncertain,Potato,0.6477,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0001.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Healthy_Leaf/0002.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.9973,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0003.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.5346,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0004.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Healthy_Leaf/0005.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.9998,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0006.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Healthy_Leaf/0007.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Healthy_Leaf/0008.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.9695,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0009.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.997,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Healthy_Leaf/0010.jpg,Tomato__Healthy_Leaf,Tomato,Solanacea,False,uncertain,Tomato,0.9938,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0001.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Late_Blight/0002.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,0.9963,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0003.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,0.9999,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0004.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0005.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0006.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,0.9929,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Late_Blight/0007.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,0.9999,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0008.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Late_Blight/0009.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Late_Blight/0010.jpg,Tomato__Late_Blight,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Mosaic_Virus/0001.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0002.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0003.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0004.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Tomato__Mosaic_Virus/0005.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,0.9993,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0006.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
